 5.4656977421976775e7 633.5882151501334
 8115958.732090169 924.5961076014246
 5.4656977421976775e7 633.5882151501334
 9390347.063524632 387.79887729132236
 5.4656977421976775e7 633.5882151501334
 1.3594514173031744e7 620.7074935561368
 5.4656977421976775e7 633.5882151501334
 9683264.023492422 841.6060196025763
 5.4656977421976775e7 633.5882151501334
 1.02918254157625e7 738.6072931242912
 5.4656977421976775e7 633.5882151501334
 1.035192900674881e7 677.7632622702621
 5.4656977421976775e7 633.5882151501334
 8612336.615834726 576.735216092854
 5.4656977421976775e7 633.5882151501334
 1.1054578174682185e7 706.9179329728266
 5.4656977421976775e7 633.5882151501334
 8168195.678615676 607.2903603261326
 5.4656977421976775e7 633.5882151501334
 1.016697502836803e7 339.4726222009372
 5.4656977421976775e7 633.5882151501334
 9348162.617329733 698.6585053082658
 5.4656977421976775e7 633.5882151501334
 1.2069188815590773e7 1077.8250212434907
 5.4656977421976775e7 633.5882151501334
 9571473.797039546 1149.8949517943809
 5.4656977421976775e7 633.5882151501334
 1.1923908409257542e7 741.7905603424106
 5.4656977421976775e7 633.5882151501334
 6519984.413252162 1011.5189937881728
 5.4656977421976775e7 633.5882151501334
 1.2941164404054008e7 881.7733364207262
 5.4656977421976775e7 633.5882151501334
 7262200.137562009 838.6418150666375
 5.4656977421976775e7 633.5882151501334
 1.1459628877760682e7 548.4207252734557
 5.4656977421976775e7 633.5882151501334
 1.0969012549341552e7 764.6057169261351
 5.4656977421976775e7 633.5882151501334
 9388446.96311835 638.473591980615
 5.4656977421976775e7 633.5882151501334
 1.1001842281222416e7 541.6487298196157
 5.4656977421976775e7 633.5882151501334
 1.1115906137878353e7 646.2124654172062
 5.4656977421976775e7 633.5882151501334
 8468612.870206116 661.8197732101763
 5.4656977421976775e7 633.5882151501334
 9977537.500750205 668.4292067223794
 5.4656977421976775e7 633.5882151501334
 1.077237529657002e7 710.7048087166128
 5.4656977421976775e7 633.5882151501334
 1.3003940447000505e7 822.9694891969004
 5.4656977421976775e7 633.5882151501334
 1.139242149488803e7 772.6333084761278
 5.4656977421976775e7 633.5882151501334
 8567891.275800109 614.9007660330958
 5.4656977421976775e7 633.5882151501334
 1.0646000993074343e7 805.4412748249773
 5.4656977421976775e7 633.5882151501334
 1.0570229466975156e7 558.3628558376596
 5.4656977421976775e7 633.5882151501334
 1.2552766640556056e7 530.5086019680339
 5.4656977421976775e7 633.5882151501334
 1.0416918281887682e7 866.3376085021168
 5.4656977421976775e7 633.5882151501334
 1.0272123320256906e7 869.1030448701288
 5.4656977421976775e7 633.5882151501334
 1.0511765664030656e7 594.0462323211755
 5.4656977421976775e7 633.5882151501334
 9843385.558329346 782.790782305521
 5.4656977421976775e7 633.5882151501334
 1.0326983545867769e7 640.7639447855869
 5.4656977421976775e7 633.5882151501334
 1.1404194212174272e7 871.393020728467
 5.4656977421976775e7 633.5882151501334
 7616034.688260943 827.938501990305
 5.4656977421976775e7 633.5882151501334
 1.1702632176643398e7 816.5647052422261
 5.4656977421976775e7 633.5882151501334
 1.0061572198039468e7 817.3545164902209
 5.4656977421976775e7 633.5882151501334
 7882328.364622731 1010.0846009407047
 5.4656977421976775e7 633.5882151501334
 7378257.826985719 945.3060939207961
 5.4656977421976775e7 633.5882151501334
 7774603.057251008 786.1430051784374
 5.4656977421976775e7 633.5882151501334
 8187466.01046188 668.4071419880971
 5.4656977421976775e7 633.5882151501334
 1.0324578284191186e7 523.8002841465865
 5.4656977421976775e7 633.5882151501334
 1.2026569088723889e7 610.1238686909509
 5.4656977421976775e7 633.5882151501334
 7102645.887487115 624.7605597288125
 5.4656977421976775e7 633.5882151501334
 8368247.058977199 703.745995870761
 5.4656977421976775e7 633.5882151501334
 1.0169659155662712e7 799.9031105472909
 5.4656977421976775e7 633.5882151501334
 1.0478569181614302e7 296.23261281007524
 5.4656977421976775e7 633.5882151501334
 2.9684947590987418e7 492.63442602489727
 5.4656977421976775e7 633.5882151501334
 3.014143294277447e7 447.80492795447003
 5.4656977421976775e7 633.5882151501334
 2.9794042096230056e7 579.0918486995937
 5.4656977421976775e7 633.5882151501334
 3.0589660111897964e7 298.2527824148743
 5.4656977421976775e7 633.5882151501334
 2.944695455729069e7 473.17103839735194
 5.4656977421976775e7 633.5882151501334
 3.060144694262906e7 541.168127605083
 5.4656977421976775e7 633.5882151501334
 3.015132292071615e7 -325.6850501907738
 5.4656977421976775e7 633.5882151501334
 3.2535563405240707e7 412.2750730849776
 5.4656977421976775e7 633.5882151501334
 3.112709140206908e7 501.90355188194326
 5.4656977421976775e7 633.5882151501334
 2.9448143862286847e7 722.7879542112058
 5.4656977421976775e7 633.5882151501334
 2.9056439862631854e7 255.74031471814519
 5.4656977421976775e7 633.5882151501334
 3.116898351355738e7 472.00291585370155
 5.4656977421976775e7 633.5882151501334
 3.1517434048383974e7 194.6418199146684
 5.4656977421976775e7 633.5882151501334
 3.0573179524280984e7 517.4171379005134
 5.4656977421976775e7 633.5882151501334
 2.8992488020000983e7 239.90848547309346
 5.4656977421976775e7 633.5882151501334
 2.7572142809352845e7 800.6207771208753
 5.4656977421976775e7 633.5882151501334
 3.018511327861465e7 500.6807750339303
 5.4656977421976775e7 633.5882151501334
 3.0722151180651687e7 69.33580359682784
 5.4656977421976775e7 633.5882151501334
 2.9723556239273008e7 404.9641616691117
 5.4656977421976775e7 633.5882151501334
 2.9118153912041105e7 472.880773136656
 5.4656977421976775e7 633.5882151501334
 3.118800969682245e7 398.0354996310826
 5.4656977421976775e7 633.5882151501334
 3.396475790198319e7 457.02794606694033
 5.4656977421976775e7 633.5882151501334
 3.100295572979328e7 52.517043086551084
 5.4656977421976775e7 633.5882151501334
 3.0574461682102885e7 337.8331789473815
 5.4656977421976775e7 633.5882151501334
 3.097173639510318e7 702.884492927496
 5.4656977421976775e7 633.5882151501334
 2.9811703941784248e7 171.25542146982147
 5.4656977421976775e7 633.5882151501334
 2.8413275622155525e7 302.34519861966754
 5.4656977421976775e7 633.5882151501334
 2.420683110536867e7 470.57738029952816
 5.4656977421976775e7 633.5882151501334
 3.2215577642066307e7 517.5306478946403
 5.4656977421976775e7 633.5882151501334
 3.1873253599705223e7 249.18923279783095
 5.4656977421976775e7 633.5882151501334
 3.043815197776242e7 173.39029667438987
 5.4656977421976775e7 633.5882151501334
 3.1054493550470017e7 901.9210226586163
 5.4656977421976775e7 633.5882151501334
 2.9745808786139555e7 372.0466526816218
 5.4656977421976775e7 633.5882151501334
 2.8329671500361715e7 286.74860311847084
 5.4656977421976775e7 633.5882151501334
 2.9137154795126263e7 415.43998696754875
 5.4656977421976775e7 633.5882151501334
 2.945179743935097e7 535.9942078901796
 5.4656977421976775e7 633.5882151501334
 2.975566816927881e7 436.0606821551656
 5.4656977421976775e7 633.5882151501334
 3.166926339735837e7 486.9076609613734
 5.4656977421976775e7 633.5882151501334
 3.1457972853379067e7 410.22511821024
 5.4656977421976775e7 633.5882151501334
 3.053038766121646e7 576.9387482728953
 5.4656977421976775e7 633.5882151501334
 3.3371203238629866e7 -95.38675076278335
 5.4656977421976775e7 633.5882151501334
 3.0112851657439083e7 358.55907671420687
 5.4656977421976775e7 633.5882151501334
 3.2453230645697154e7 391.81418237208396
 5.4656977421976775e7 633.5882151501334
 3.1721372416263722e7 627.2023348724347
 5.4656977421976775e7 633.5882151501334
 2.868569178020002e7 301.13188947420997
 5.4656977421976775e7 633.5882151501334
 3.0709757195285648e7 65.6048909615723
 5.4656977421976775e7 633.5882151501334
 2.7227448013392083e7 354.8623092120576
 5.4656977421976775e7 633.5882151501334
 3.3474671836069044e7 289.32253734178136
 5.4656977421976775e7 633.5882151501334
 3.397700191437713e7 292.1716718892691
 5.4656977421976775e7 633.5882151501334
 2.9130734164253384e7 567.6404822866145
 5.4656977421976775e7 633.5882151501334
 5.003973789068445e7 131.54237137310764
 5.4656977421976775e7 633.5882151501334
 4.8451703664532505e7 643.6482312808187
 5.4656977421976775e7 633.5882151501334
 5.030797088081323e7 392.0125910949385
 5.4656977421976775e7 633.5882151501334
 5.002251821520243e7 411.0196992506662
 5.4656977421976775e7 633.5882151501334
 5.114936710011509e7 7.08271836596619
 5.4656977421976775e7 633.5882151501334
 5.0127376620278046e7 692.2521627666455
 5.4656977421976775e7 633.5882151501334
 5.086447676219539e7 465.0613149475502
 5.4656977421976775e7 633.5882151501334
 5.112317281968478e7 598.8810761161675
 5.4656977421976775e7 633.5882151501334
 5.0302872865741074e7 195.59750734631177
 5.4656977421976775e7 633.5882151501334
 4.706927987215475e7 780.2886204689863
 5.4656977421976775e7 633.5882151501334
 5.0372257199743114e7 534.821601372415
 5.4656977421976775e7 633.5882151501334
 4.909733078264688e7 1065.4599254779584
 5.4656977421976775e7 633.5882151501334
 4.859541534053065e7 550.9799036817038
 5.4656977421976775e7 633.5882151501334
 4.8187274672989756e7 608.3793170462703
 5.4656977421976775e7 633.5882151501334
 4.931835762996319e7 299.0738671591505
 5.4656977421976775e7 633.5882151501334
 4.967022335944034e7 745.8968094440253
 5.4656977421976775e7 633.5882151501334
 4.8872435075491056e7 761.5251593244974
 5.4656977421976775e7 633.5882151501334
 5.0553267866331935e7 760.5210233539306
 5.4656977421976775e7 633.5882151501334
 5.163166625153226e7 555.08285982925
 5.4656977421976775e7 633.5882151501334
 4.980867249551514e7 580.5667429018965
 5.4656977421976775e7 633.5882151501334
 5.143269501356852e7 559.9245403499079
 5.4656977421976775e7 633.5882151501334
 5.389154426499731e7 299.8761697474478
 5.4656977421976775e7 633.5882151501334
 4.7515262138258316e7 683.6204099193686
 5.4656977421976775e7 633.5882151501334
 5.4656977421976775e7 633.5882151501334
 5.4656977421976775e7 633.5882151501334
 5.2204156036783636e7 680.1434265183115
 5.4656977421976775e7 633.5882151501334
 5.01821338387122e7 424.3202276298965
 5.4656977421976775e7 633.5882151501334
 4.583363775191689e7 499.17468937983324
 5.4656977421976775e7 633.5882151501334
 4.539187007192187e7 -321.21158809374805
 5.4656977421976775e7 633.5882151501334
 4.988633918329649e7 506.33844968314224
 5.4656977421976775e7 633.5882151501334
 4.885440122037779e7 410.16652736323385
 5.4656977421976775e7 633.5882151501334
 4.793759999819904e7 478.19420314681025
 5.4656977421976775e7 633.5882151501334
 4.932747143480811e7 376.5562723606448
 5.4656977421976775e7 633.5882151501334
 5.0648046387622945e7 661.602565153697
 5.4656977421976775e7 633.5882151501334
 5.103809407163734e7 577.6111822070626
 5.4656977421976775e7 633.5882151501334
 5.167243350257663e7 540.5686829460783
 5.4656977421976775e7 633.5882151501334
 4.94268831986186e7 445.761808324508
 5.4656977421976775e7 633.5882151501334
 5.042628515986146e7 290.4375429185074
 5.4656977421976775e7 633.5882151501334
 5.0246883978189096e7 589.4050105503081
 5.4656977421976775e7 633.5882151501334
 4.907216112365787e7 348.606661823176
 5.4656977421976775e7 633.5882151501334
 5.178184645965342e7 321.8239832847827
 5.4656977421976775e7 633.5882151501334
 5.380925498635867e7 477.919005445498
 5.4656977421976775e7 633.5882151501334
 4.86128569227116e7 422.29498544010715
 5.4656977421976775e7 633.5882151501334
 5.188176338033519e7 756.2923358513364
 5.4656977421976775e7 633.5882151501334
 4.864374153541177e7 569.5608956967553
 5.4656977421976775e7 633.5882151501334
 5.015242981087684e7 465.3402360400812
 5.4656977421976775e7 633.5882151501334
 4.965840468720353e7 391.08650406895487
 5.4656977421976775e7 633.5882151501334
 4.879189332723322e7 309.86883577109046
 5.4656977421976775e7 633.5882151501334
 5.051561759003504e7 -130.30065853589767
 5.4656977421976775e7 633.5882151501334
 4.884159119722867e7 320.7649049432879
 5.4656977421976775e7 633.5882151501334
 4.824951226339025e7 260.1293695212984
 5.4656977421976775e7 633.5882151501334
 2023165.1257020012 443.07966381532333
 5.4656977421976775e7 633.5882151501334
 -1595124.1140026234 541.7859559864021
